neg_utilization,neg_avg_speed
-5.975609756097560732e-01,-9.979951814922897180e-01
-5.975609756097560732e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.914634146341463117e-01,-9.979951814922897180e-01
-5.792682926829267887e-01,-9.979951814922897180e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.853658536585365502e-01,-9.974777292025964748e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
-5.975609756097560732e-01,-9.985014864707623117e-01
