neg_utilization,neg_avg_speed
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864933068e-01
-5.000000000000000000e-01,-9.648187660864930848e-01
-5.000000000000000000e-01,-9.648187660864930848e-01
-5.100000000000000089e-01,-9.633426634374563369e-01
-5.100000000000000089e-01,-9.633426634374563369e-01
-5.100000000000000089e-01,-9.633426634374563369e-01
-5.100000000000000089e-01,-9.633426634374563369e-01
-5.100000000000000089e-01,-9.620904940050386545e-01
-5.100000000000000089e-01,-9.620904940050386545e-01
-5.100000000000000089e-01,-9.591766137612920406e-01
-5.100000000000000089e-01,-9.591766137612920406e-01
-5.100000000000000089e-01,-9.633426634374565589e-01
-5.100000000000000089e-01,-9.662808882765959728e-01
