neg_utilization,neg_avg_speed
-3.904761904761904767e-01,-9.464447271179374788e-01
-1.666666666666666574e-01,-8.858603533952115194e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
-6.142857142857143238e-01,-9.831881701283077257e-01
