neg_utilization,neg_min_speed
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-5.600000000000000533e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
-6.500000000000000222e-01,-9.699999999999999734e-01
