neg_utilization,neg_avg_speed
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
-5.853658536585365502e-01,-9.984163336767721830e-01
