neg_utilization,neg_avg_speed
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.619047619047619069e-01,-9.964425673302830244e-01
-5.190476190476190910e-01,-1.003767302417779783e+00
-5.666666666666666519e-01,-9.968536762734918621e-01
